,ppltrst,agea,dweight,pspwght,pweight,psu,stratum,weight,male,eco_friendly,income
561,7.0,40.0,0.45341262221336365,0.3857830762863159,0.370392886,52.0,39.0,0.1428913,1.0,1.0,3.0
564,7.0,52.0,0.4305656850337982,0.23161205649375916,0.370392886,318.0,51.0,0.08578746,0.0,1.0,4.0
568,4.0,56.0,0.6116770505905151,0.4006127715110779,0.370392886,23.0,21.0,0.14838412,1.0,1.0,3.0
569,3.0,67.0,2.361158609390259,2.0227580070495605,0.370392886,471.0,71.0,0.7492152,0.0,1.0,10.0
571,5.0,63.0,0.4801858067512512,0.3181617558002472,0.370392886,385.0,15.0,0.11784485,1.0,1.0,4.0
574,4.0,30.0,0.41317662596702576,0.4297437071800232,0.370392886,128.0,84.0,0.15917401,1.0,0.0,4.0
577,8.0,54.0,0.648005485534668,0.36016833782196045,0.370392886,243.0,56.0,0.1334038,0.0,1.0,4.0
580,7.0,71.0,1.296010971069336,0.8865207433700562,0.370392886,242.0,56.0,0.32836097,0.0,1.0,5.0
581,6.0,65.0,1.1259263753890991,0.7744271159172058,0.370392886,29.0,62.0,0.2868423,0.0,1.0,6.0
582,5.0,64.0,0.648005485534668,0.4432603716850281,0.370392886,243.0,56.0,0.16418049,0.0,1.0,4.0
583,3.0,54.0,0.5055103898048401,0.7296425700187683,0.370392886,46.0,46.0,0.2702544,0.0,1.0,1.0
588,5.0,49.0,2.1392955780029297,3.2716732025146484,0.370392886,567.0,38.0,1.2118045,0.0,0.0,8.0
591,7.0,48.0,1.0683296918869019,1.4118549823760986,0.370392886,33.0,35.0,0.52294105,0.0,0.0,10.0
595,7.0,64.0,0.6228076815605164,0.5054610967636108,0.370392886,60.0,83.0,0.18721919,0.0,1.0,2.0
596,4.0,38.0,2.062479257583618,1.1526743173599243,0.370392886,36.0,53.0,0.42694238,0.0,1.0,10.0
602,6.0,64.0,1.1447826623916626,0.9111881256103516,0.370392886,27.0,32.0,0.3374976,0.0,0.0,5.0
604,4.0,62.0,0.7781751751899719,0.5323013067245483,0.370392886,270.0,64.0,0.19716062,0.0,1.0,6.0
606,7.0,59.0,0.4365380108356476,0.28433772921562195,0.370392886,259.0,56.0,0.10531667,1.0,1.0,2.0
607,3.0,68.0,0.5902896523475647,0.5056895017623901,0.370392886,471.0,71.0,0.1873038,0.0,1.0,5.0
610,3.0,52.0,1.0175249576568604,0.568672239780426,0.370392886,43.0,28.0,0.21063215,0.0,0.0,6.0
612,4.0,38.0,1.0175249576568604,1.3447134494781494,0.370392886,45.0,28.0,0.4980723,0.0,1.0,7.0
613,5.0,63.0,0.5371167063713074,0.427517294883728,0.370392886,609.0,45.0,0.15834936,0.0,1.0,4.0
615,8.0,58.0,1.2294719219207764,2.3994193077087402,0.370392886,325.0,5.0,0.88872784,1.0,1.0,6.0
616,3.0,75.0,1.2411673069000244,1.4486700296401978,0.370392886,48.0,18.0,0.53657705,1.0,1.0,4.0
618,7.0,61.0,1.2294719219207764,0.9300872683525085,0.370392886,328.0,5.0,0.3444977,1.0,1.0,5.0
619,7.0,19.0,1.7364238500595093,1.1428625583648682,0.370392886,49.0,27.0,0.42330816,0.0,1.0,5.0
620,4.0,49.0,1.9737112522125244,3.0661816596984863,0.370392886,531.0,69.0,1.1356919,0.0,0.0,9.0
622,5.0,69.0,1.0820249319076538,0.740146279335022,0.370392886,253.0,55.0,0.27414492,0.0,0.0,5.0
623,3.0,50.0,0.8770575523376465,1.33879816532135,0.370392886,361.0,9.0,0.49588132,0.0,1.0,7.0
627,4.0,45.0,1.8040409088134766,1.0027048587799072,0.370392886,287.0,66.0,0.37139475,0.0,1.0,4.0
628,7.0,64.0,0.9068252444267273,0.6872910261154175,0.370392886,52.0,39.0,0.2545677,1.0,1.0,6.0
632,8.0,72.0,0.8410000205039978,0.5752760767936707,0.370392886,298.0,67.0,0.21307817,0.0,1.0,4.0
633,8.0,20.0,1.8088968992233276,1.190562129020691,0.370392886,56.0,23.0,0.44097576,0.0,1.0,8.0
634,2.0,18.0,1.0175249576568604,0.8969237208366394,0.370392886,57.0,28.0,0.33221418,1.0,0.0,5.0
636,2.0,48.0,0.5788080096244812,0.4255688190460205,0.370392886,59.0,27.0,0.15762766,1.0,0.0,5.0
642,4.0,63.0,0.45827993750572205,0.6189911365509033,0.370392886,11.0,37.0,0.2292699,1.0,1.0,2.0
647,7.0,69.0,0.9068252444267273,1.4055211544036865,0.370392886,612.0,39.0,0.520595,0.0,1.0,6.0
657,6.0,56.0,0.8921038508415222,0.456723153591156,0.370392886,212.0,93.0,0.16916701,1.0,0.0,6.0
660,6.0,66.0,0.9068252444267273,1.7730576992034912,0.370392886,601.0,39.0,0.65672797,1.0,1.0,8.0
661,5.0,79.0,1.1805793046951294,0.9630448222160339,0.370392886,459.0,71.0,0.35670495,1.0,1.0,6.0
662,2.0,74.0,0.840999960899353,0.5477827191352844,0.370392886,297.0,67.0,0.20289482,1.0,1.0,8.0
664,7.0,24.0,0.7795769572257996,0.5190786123275757,0.370392886,379.0,13.0,0.19226302,0.0,0.0,7.0
665,7.0,62.0,1.623037338256836,1.1102198362350464,0.370392886,253.0,55.0,0.41121754,0.0,1.0,9.0
667,6.0,28.0,1.171482801437378,0.7800281047821045,0.370392886,391.0,16.0,0.28891686,0.0,0.0,8.0
668,3.0,52.0,0.6228076815605164,0.9166067242622375,0.370392886,65.0,83.0,0.3395046,0.0,0.0,1.0
671,7.0,50.0,0.6228077411651611,0.41070905327796936,0.370392886,55.0,83.0,0.1521237,0.0,1.0,3.0
672,7.0,43.0,1.8957865238189697,1.6447057723999023,0.370392886,171.0,90.0,0.6091873,1.0,0.0,7.0
673,3.0,66.0,1.1576160192489624,1.6138335466384888,0.370392886,70.0,27.0,0.59775245,0.0,1.0,6.0
677,8.0,35.0,0.9391666650772095,0.6073991060256958,0.370392886,2.0,34.0,0.2249763,0.0,0.0,5.0
687,4.0,51.0,0.9257978796958923,0.5987527966499329,0.370392886,590.0,43.0,0.22177377,0.0,0.0,6.0
689,4.0,72.0,0.446821004152298,0.7061488628387451,0.370392886,111.0,77.0,0.2615525,0.0,1.0,4.0
691,3.0,16.0,1.757224202156067,1.1700419187545776,0.370392886,391.0,16.0,0.4333752,0.0,0.0,7.0
693,2.0,55.0,1.1576160192489624,0.758171021938324,0.370392886,77.0,27.0,0.28082114,1.0,1.0,7.0
694,6.0,68.0,0.5902896523475647,0.48152241110801697,0.370392886,494.0,71.0,0.17835248,1.0,0.0,3.0
699,7.0,57.0,0.778115451335907,0.6013262271881104,0.370392886,164.0,88.0,0.22272696,1.0,0.0,7.0
701,5.0,40.0,0.778115451335907,1.6384674310684204,0.370392886,164.0,88.0,0.6068767,1.0,1.0,6.0
702,8.0,58.0,0.5813945531845093,0.39989086985588074,0.370392886,80.0,44.0,0.14811674,0.0,1.0,3.0
705,5.0,30.0,0.8985309600830078,0.914841890335083,0.370392886,374.0,12.0,0.33885092,1.0,0.0,7.0
707,2.0,57.0,0.43852877616882324,0.3317442834377289,0.370392886,361.0,9.0,0.12287572,1.0,1.0,3.0
709,6.0,48.0,0.5788080096244812,0.4255688190460205,0.370392886,83.0,27.0,0.15762766,1.0,1.0,3.0
710,6.0,44.0,1.1576160192489624,1.443877100944519,0.370392886,84.0,27.0,0.5348018,0.0,1.0,5.0
713,2.0,51.0,0.6711358428001404,0.8325031995773315,0.370392886,281.0,57.0,0.30835328,0.0,1.0,1.0
714,1.0,52.0,0.585741400718689,0.7391075491905212,0.370392886,391.0,16.0,0.27376017,0.0,1.0,1.0
715,6.0,60.0,1.1784298419952393,0.771803081035614,0.370392886,86.0,26.0,0.28587037,1.0,0.0,7.0
716,5.0,70.0,0.8473973274230957,0.9519868493080139,0.370392886,353.0,52.0,0.35260916,1.0,0.0,3.0
720,5.0,32.0,0.5949862599372864,1.1463379859924316,0.370392886,89.0,25.0,0.42459545,0.0,1.0,3.0
722,7.0,76.0,0.42369866371154785,0.5462118983268738,0.370392886,353.0,52.0,0.202313,0.0,0.0,1.0
726,9.0,34.0,0.8505735993385315,0.8846789002418518,0.370392886,76.0,88.0,0.32767877,1.0,0.0,7.0
728,0.0,65.0,0.852541983127594,0.5831711292266846,0.370392886,306.0,58.0,0.21600243,0.0,0.0,3.0
729,8.0,50.0,1.7338942289352417,1.4752724170684814,0.370392886,8.0,36.0,0.5464304,1.0,1.0,7.0
737,8.0,23.0,1.7849587202072144,3.4390149116516113,0.370392886,98.0,25.0,1.2737867,0.0,0.0,4.0
740,3.0,42.0,0.5788080096244812,0.4255688190460205,0.370392886,101.0,27.0,0.15762766,1.0,0.0,4.0
742,4.0,46.0,2.342965602874756,1.3247044086456299,0.370392886,388.0,16.0,0.49066108,0.0,1.0,8.0
750,4.0,29.0,0.6574352383613586,0.5105692148208618,0.370392886,172.0,81.0,0.1891112,0.0,0.0,2.0
751,9.0,65.0,0.6627253890037537,0.4558314085006714,0.370392886,104.0,22.0,0.16883671,0.0,1.0,2.0
752,5.0,57.0,1.3466289043426514,0.724024772644043,0.370392886,195.0,95.0,0.26817364,0.0,1.0,5.0
753,7.0,33.0,0.5723913311958313,0.43595898151397705,0.370392886,582.0,32.0,0.1614761,0.0,1.0,2.0
754,6.0,71.0,0.446821004152298,0.3626331388950348,0.370392886,145.0,77.0,0.13431673,0.0,1.0,2.0
756,10.0,19.0,0.9478932619094849,0.9859012365341187,0.370392886,157.0,90.0,0.3651708,1.0,0.0,3.0
757,2.0,42.0,1.8684229850769043,1.620965600013733,0.370392886,69.0,83.0,0.6003941,1.0,0.0,7.0
771,6.0,63.0,1.1447826623916626,0.8676409125328064,0.370392886,31.0,32.0,0.321368,1.0,0.0,6.0
773,1.0,69.0,0.8985311388969421,0.6797329187393188,0.370392886,358.0,12.0,0.25176823,1.0,1.0,4.0
774,6.0,50.0,0.893642008304596,0.5893099308013916,0.370392886,112.0,77.0,0.2182762,0.0,0.0,8.0
776,4.0,68.0,0.49591442942619324,0.39398497343063354,0.370392886,356.0,11.0,0.14592923,0.0,1.0,1.0
781,8.0,34.0,1.4877432584762573,1.1310160160064697,0.370392886,351.0,11.0,0.41892028,0.0,1.0,8.0
782,5.0,77.0,0.5629631876945496,0.3872135579586029,0.370392886,118.0,62.0,0.14342114,0.0,1.0,3.0
786,6.0,52.0,1.1447826623916626,0.974030613899231,0.370392886,582.0,32.0,0.360774,1.0,1.0,6.0
787,2.0,25.0,1.064940094947815,0.7009118795394897,0.370392886,120.0,2.0,0.25961277,0.0,0.0,2.0
788,6.0,62.0,0.6850935816764832,0.3683454990386963,0.370392886,206.0,91.0,0.13643256,0.0,0.0,5.0
790,1.0,37.0,0.5087624788284302,0.3740677833557129,0.370392886,122.0,28.0,0.13855204,1.0,1.0,6.0
792,6.0,65.0,1.2233541011810303,0.8414392471313477,0.370392886,123.0,21.0,0.31166312,0.0,1.0,7.0
795,8.0,87.0,1.1576160192489624,0.758171021938324,0.370392886,125.0,27.0,0.28082114,1.0,1.0,3.0
799,4.0,56.0,0.7781751751899719,0.5068620443344116,0.370392886,268.0,64.0,0.18773809,1.0,1.0,1.0
801,3.0,81.0,0.3890577256679535,0.6148607134819031,0.370392886,162.0,88.0,0.22774003,0.0,1.0,1.0
802,5.0,29.0,0.448876291513443,0.23094038665294647,0.370392886,194.0,95.0,0.08553868,0.0,1.0,3.0
803,3.0,67.0,0.5276742577552795,0.891560971736908,0.370392886,127.0,10.0,0.33022785,1.0,0.0,1.0
807,6.0,77.0,1.0457587242126465,0.6592329740524292,0.370392886,431.0,54.0,0.24417521,1.0,1.0,3.0
810,2.0,51.0,1.9277818202972412,1.0773946046829224,0.370392886,130.0,24.0,0.3990593,0.0,1.0,6.0
817,8.0,54.0,0.7781751751899719,0.5690134763717651,0.370392886,270.0,64.0,0.21075854,1.0,1.0,5.0
818,4.0,75.0,0.4934278428554535,0.42271026968955994,0.370392886,554.0,69.0,0.15656887,0.0,1.0,6.0
820,8.0,40.0,1.1784298419952393,0.6585986018180847,0.370392886,132.0,26.0,0.24394023,0.0,1.0,7.0
821,9.0,21.0,1.7572243213653564,4.0,0.370392886,383.0,16.0,1.4815716,1.0,0.0,6.0
824,2.0,60.0,0.5087624788284302,0.33320990204811096,0.370392886,136.0,28.0,0.12341858,1.0,0.0,3.0
825,7.0,29.0,0.6574352979660034,0.5105692148208618,0.370392886,173.0,81.0,0.1891112,0.0,1.0,2.0
826,8.0,26.0,0.44575372338294983,0.4546947479248047,0.370392886,621.0,42.0,0.1684157,1.0,0.0,3.0
827,5.0,59.0,2.1392955780029297,2.889511823654175,0.370392886,567.0,38.0,1.0702546,1.0,1.0,3.0
829,7.0,66.0,0.6029656529426575,1.0187729597091675,0.370392886,137.0,23.0,0.37734625,1.0,1.0,4.0
830,9.0,22.0,0.648005485534668,0.5680661797523499,0.370392886,242.0,56.0,0.21040767,1.0,1.0,1.0
835,5.0,55.0,0.43029725551605225,0.3510102927684784,0.370392886,533.0,68.0,0.13001172,1.0,1.0,3.0
837,5.0,36.0,0.893642008304596,1.315202236175537,0.370392886,135.0,77.0,0.48714155,0.0,0.0,3.0
838,7.0,53.0,0.648005485534668,0.851673424243927,0.370392886,225.0,56.0,0.31545377,0.0,1.0,1.0
842,5.0,48.0,0.893642008304596,0.5893099308013916,0.370392886,145.0,77.0,0.2182762,0.0,1.0,6.0
846,0.0,58.0,0.45827993750572205,0.34733450412750244,0.370392886,11.0,37.0,0.12865023,1.0,1.0,3.0
850,2.0,25.0,1.273422360420227,1.2989649772644043,0.370392886,579.0,33.0,0.48112738,1.0,0.0,10.0
856,2.0,78.0,1.055348515510559,0.7258825302124023,0.370392886,147.0,10.0,0.2688617,0.0,1.0,5.0
857,4.0,44.0,1.757224202156067,1.3070687055587769,0.370392886,391.0,16.0,0.48412895,1.0,0.0,10.0
862,3.0,64.0,1.0669636726379395,1.6506367921829224,0.370392886,347.0,5.0,0.61138415,0.0,1.0,4.0
863,8.0,39.0,1.1784298419952393,0.8664410710334778,0.370392886,151.0,26.0,0.3209236,1.0,1.0,1.0
870,6.0,71.0,1.3339393138885498,1.7768274545669556,0.370392886,290.0,61.0,0.65812427,0.0,0.0,7.0
873,5.0,56.0,0.934901773929596,0.6395083665847778,0.370392886,304.0,59.0,0.23686935,0.0,1.0,4.0
874,6.0,62.0,0.7781751751899719,0.9032880663871765,0.370392886,268.0,64.0,0.33457148,1.0,0.0,1.0
875,8.0,57.0,0.748753547668457,0.56642746925354,0.370392886,366.0,8.0,0.2098007,1.0,0.0,3.0
879,9.0,26.0,0.5424250960350037,0.47813472151756287,0.370392886,159.0,17.0,0.1770977,1.0,0.0,3.0
880,4.0,61.0,0.585741400718689,0.7936726212501526,0.370392886,391.0,16.0,0.2939707,0.0,1.0,4.0
881,9.0,26.0,0.5788080096244812,1.6825811862945557,0.370392886,160.0,27.0,0.6232161,1.0,1.0,1.0
882,8.0,60.0,1.3907148838043213,0.7119928002357483,0.370392886,185.0,97.0,0.26371706,1.0,1.0,8.0
883,8.0,28.0,0.5887610912322998,0.612368643283844,0.370392886,119.0,82.0,0.22681698,1.0,0.0,4.0
886,7.0,71.0,0.7963978052139282,0.602469801902771,0.370392886,367.0,6.0,0.22315052,1.0,1.0,4.0
888,5.0,74.0,0.6425939798355103,0.4208616614341736,0.370392886,165.0,24.0,0.15588416,1.0,1.0,8.0
891,5.0,34.0,1.1065404415130615,0.9700354337692261,0.370392886,301.0,60.0,0.35929424,1.0,1.0,4.0
893,5.0,56.0,0.43029725551605225,0.3510102927684784,0.370392886,533.0,68.0,0.13001172,1.0,1.0,3.0
895,10.0,39.0,1.0234798192977905,1.3018726110458374,0.370392886,336.0,50.0,0.48220435,0.0,1.0,10.0
897,8.0,24.0,1.0696479082107544,0.8146921992301941,0.370392886,565.0,38.0,0.3017562,0.0,1.0,4.0
898,2.0,46.0,1.3339394330978394,0.7414175868034363,0.370392886,310.0,61.0,0.2746158,0.0,1.0,8.0
899,5.0,60.0,0.42369866371154785,0.28049951791763306,0.370392886,371.0,52.0,0.10389502,0.0,1.0,1.0
902,7.0,37.0,1.3000404834747314,1.1278605461120605,0.370392886,154.0,80.0,0.41775152,1.0,1.0,6.0
905,5.0,48.0,1.2230826616287231,0.6798023581504822,0.370392886,247.0,65.0,0.25179395,0.0,0.0,6.0
908,7.0,81.0,0.8666936159133911,1.1936256885528564,0.370392886,100.0,80.0,0.44211045,1.0,1.0,3.0
911,2.0,34.0,0.8259059190750122,0.7240203619003296,0.370392886,319.0,63.0,0.268172,1.0,1.0,5.0
919,7.0,32.0,0.9390771389007568,0.9767312407493591,0.370392886,129.0,85.0,0.3617743,1.0,0.0,3.0
925,8.0,34.0,0.8067766427993774,0.6265487670898438,0.370392886,148.0,87.0,0.23206921,0.0,0.0,8.0
927,5.0,59.0,0.8473973274230957,0.5609990358352661,0.370392886,371.0,52.0,0.20779005,0.0,1.0,2.0
929,8.0,20.0,2.0350499153137207,1.339409351348877,0.370392886,175.0,28.0,0.4961077,0.0,0.0,10.0
930,5.0,79.0,1.0931792259216309,1.481244683265686,0.370392886,377.0,14.0,0.5486425,0.0,0.0,5.0
934,7.0,63.0,0.664559543132782,0.5289551615715027,0.370392886,575.0,32.0,0.19592123,0.0,1.0,1.0
936,8.0,82.0,0.648005485534668,0.4432603716850281,0.370392886,243.0,56.0,0.16418049,0.0,1.0,3.0
937,5.0,46.0,0.6116770505905151,1.0915727615356445,0.370392886,177.0,21.0,0.4043108,1.0,1.0,3.0
939,9.0,74.0,0.5788080096244812,0.379085510969162,0.370392886,179.0,27.0,0.14041057,1.0,0.0,3.0
943,6.0,19.0,1.7115707397460938,1.8791172504425049,0.370392886,542.0,76.0,0.69601166,1.0,0.0,6.0
946,6.0,52.0,1.205931305885315,0.8866614699363708,0.370392886,182.0,23.0,0.3284131,1.0,1.0,7.0
948,8.0,32.0,0.8153883814811707,0.5337185859680176,0.370392886,271.0,65.0,0.19768557,0.0,1.0,3.0
949,5.0,60.0,0.8259059190750122,0.5649510622024536,0.370392886,292.0,63.0,0.20925385,0.0,1.0,5.0
952,5.0,59.0,1.597409963607788,1.0462106466293335,0.370392886,184.0,2.0,0.387509,1.0,1.0,9.0
953,3.0,41.0,1.498151183128357,0.9689182043075562,0.370392886,637.0,48.0,0.3588804,0.0,0.0,7.0
955,3.0,59.0,0.46958327293395996,0.37376415729522705,0.370392886,568.0,34.0,0.13843958,0.0,0.0,2.0
958,5.0,62.0,0.46499037742614746,0.37010830640792847,0.370392886,630.0,47.0,0.13708548,0.0,1.0,3.0
959,5.0,71.0,1.2960110902786255,0.8441528081893921,0.370392886,234.0,56.0,0.3126682,1.0,0.0,4.0
960,2.0,31.0,0.8770575523376465,0.8929787278175354,0.370392886,354.0,9.0,0.33075297,1.0,1.0,4.0
962,6.0,40.0,1.060789942741394,0.6860580444335938,0.370392886,576.0,49.0,0.25411102,0.0,0.0,5.0
963,3.0,69.0,1.1576160192489624,0.7962239980697632,0.370392886,188.0,27.0,0.2949157,0.0,1.0,2.0
965,7.0,57.0,1.3907148838043213,0.7477278709411621,0.370392886,185.0,97.0,0.27695307,0.0,1.0,6.0
969,6.0,26.0,1.171482801437378,1.044677972793579,0.370392886,391.0,16.0,0.38694128,1.0,0.0,6.0
970,3.0,42.0,2.342965602874756,1.3247044086456299,0.370392886,387.0,16.0,0.49066108,0.0,1.0,9.0
971,8.0,26.0,0.5055103302001953,0.5156498551368713,0.370392886,588.0,46.0,0.19099304,1.0,0.0,3.0
973,7.0,38.0,0.4334735572338104,0.36881810426712036,0.370392886,8.0,36.0,0.1366076,1.0,0.0,4.0
974,7.0,27.0,0.46958333253860474,0.357655793428421,0.370392886,569.0,34.0,0.13247316,0.0,0.0,2.0
977,5.0,30.0,1.0820249319076538,2.0732550621032715,0.370392886,262.0,55.0,0.76791894,0.0,0.0,8.0
979,7.0,34.0,0.960371732711792,0.6394602060317993,0.370392886,384.0,15.0,0.23685151,0.0,1.0,6.0
984,6.0,67.0,0.9391666650772095,1.4556481838226318,0.370392886,2.0,34.0,0.53916174,0.0,0.0,5.0
988,6.0,47.0,0.8730760216712952,0.6384062767028809,0.370392886,259.0,56.0,0.23646115,1.0,1.0,5.0
989,8.0,35.0,0.8505735993385315,0.5609087347984314,0.370392886,76.0,88.0,0.20775661,0.0,0.0,5.0
993,7.0,69.0,1.238858938217163,0.8069273829460144,0.370392886,320.0,63.0,0.29888016,1.0,1.0,5.0
994,7.0,58.0,0.9068252444267273,1.4629597663879395,0.370392886,601.0,39.0,0.5418699,0.0,1.0,8.0
995,0.0,40.0,0.5154367685317993,0.37897494435310364,0.370392886,196.0,89.0,0.14036962,1.0,1.0,3.0
999,5.0,76.0,0.8915074467658997,1.381779670715332,0.370392886,621.0,42.0,0.51180136,0.0,0.0,6.0
1000,7.0,17.0,0.4446465075016022,1.0277618169784546,0.370392886,288.0,61.0,0.38067567,1.0,0.0,2.0
1001,6.0,86.0,0.5532702207565308,0.3784579634666443,0.370392886,280.0,60.0,0.14017814,0.0,1.0,1.0
1003,5.0,22.0,1.3339393138885498,1.1693819761276245,0.370392886,290.0,61.0,0.43313077,1.0,1.0,6.0
1008,2.0,57.0,0.8259059190750122,0.5379511713981628,0.370392886,308.0,63.0,0.19925329,1.0,1.0,3.0
1010,5.0,39.0,1.329119086265564,2.032651424407959,0.370392886,575.0,32.0,0.7528796,0.0,1.0,5.0
1015,8.0,29.0,0.47394663095474243,1.6256779432296753,0.370392886,171.0,90.0,0.60213953,1.0,1.0,5.0
1020,8.0,57.0,0.8452499508857727,0.550551176071167,0.370392886,285.0,57.0,0.20392025,1.0,0.0,5.0
1021,1.0,72.0,1.0848501920700073,1.83296799659729,0.370392886,208.0,17.0,0.6789183,1.0,0.0,4.0
1022,8.0,35.0,1.2960110902786255,1.703346848487854,0.370392886,238.0,56.0,0.63090754,0.0,1.0,9.0
1024,6.0,51.0,1.3886967897415161,1.1815638542175293,0.370392886,596.0,43.0,0.43764284,1.0,1.0,7.0
1028,7.0,51.0,1.0607900619506836,0.6860580444335938,0.370392886,633.0,49.0,0.25411102,0.0,1.0,4.0
1030,3.0,43.0,1.2233541011810303,1.5258716344833374,0.370392886,213.0,21.0,0.565172,0.0,0.0,7.0
1033,6.0,28.0,0.5949862599372864,1.729610562324524,0.370392886,215.0,25.0,0.64063543,1.0,1.0,1.0
1034,3.0,62.0,0.585741400718689,0.38810086250305176,0.370392886,391.0,16.0,0.1437498,1.0,1.0,3.0
1035,0.0,75.0,0.5324700474739075,0.7131726145744324,0.370392886,217.0,2.0,0.26415408,0.0,1.0,1.0
1038,5.0,29.0,0.8473973274230957,1.5714390277862549,0.370392886,443.0,52.0,0.58204985,0.0,1.0,7.0
1039,7.0,22.0,1.3148705959320068,1.0211384296417236,0.370392886,121.0,81.0,0.3782224,0.0,1.0,5.0
1040,6.0,65.0,1.3466289043426514,0.6894225478172302,0.370392886,200.0,95.0,0.2553572,1.0,0.0,6.0
1041,7.0,43.0,2.067359447479248,1.4630388021469116,0.370392886,422.0,50.0,0.54189914,1.0,0.0,8.0
1046,4.0,55.0,1.1672626733779907,1.3549325466156006,0.370392886,267.0,64.0,0.5018574,1.0,1.0,2.0
1047,2.0,37.0,0.5366540551185608,0.6693606376647949,0.370392886,220.0,19.0,0.24792641,0.0,1.0,4.0
1053,8.0,58.0,0.3890577256679535,0.31575334072113037,0.370392886,162.0,88.0,0.11695279,0.0,1.0,1.0
1055,5.0,37.0,1.1397050619125366,0.7357189655303955,0.370392886,342.0,3.0,0.27250507,0.0,0.0,2.0
1056,8.0,62.0,0.664559543132782,0.5036754608154297,0.370392886,575.0,32.0,0.18655781,1.0,1.0,2.0
1057,4.0,46.0,1.2960110902786255,0.7203366756439209,0.370392886,234.0,56.0,0.2668076,0.0,1.0,3.0
1058,2.0,36.0,0.4076941907405853,0.5358321666717529,0.370392886,248.0,65.0,0.19846842,0.0,1.0,2.0
1060,7.0,69.0,1.1447826623916626,0.8676409125328064,0.370392886,638.0,32.0,0.321368,1.0,0.0,6.0
1061,5.0,68.0,0.5055103898048401,0.3831307888031006,0.370392886,39.0,46.0,0.14190891,1.0,0.0,6.0
1063,7.0,25.0,1.171482801437378,0.7800281047821045,0.370392886,391.0,16.0,0.28891686,0.0,0.0,6.0
1067,7.0,69.0,1.3148705959320068,1.016129493713379,0.370392886,173.0,81.0,0.37636712,1.0,0.0,6.0
1069,0.0,35.0,0.6228076815605164,0.5403217077255249,0.370392886,78.0,83.0,0.20013131,1.0,1.0,10.0
1070,2.0,77.0,0.4446464776992798,0.5922756791114807,0.370392886,314.0,61.0,0.2193747,0.0,1.0,1.0
1072,6.0,57.0,2.0860719680786133,1.0679893493652344,0.370392886,185.0,97.0,0.39557564,1.0,1.0,5.0
1073,6.0,47.0,1.2294719219207764,0.793666660785675,0.370392886,325.0,5.0,0.2939685,0.0,0.0,8.0
1075,7.0,49.0,0.9478932023048401,0.6250861287117004,0.370392886,170.0,90.0,0.23152746,0.0,0.0,7.0
1076,0.0,18.0,1.238858938217163,0.8109045028686523,0.370392886,292.0,63.0,0.30035326,0.0,0.0,5.0
1077,9.0,23.0,0.664559543132782,0.5061582326889038,0.370392886,575.0,32.0,0.18747741,0.0,0.0,2.0
1078,3.0,70.0,0.43852877616882324,0.6784220933914185,0.370392886,355.0,9.0,0.25128272,0.0,1.0,3.0
1080,4.0,27.0,0.5087624788284302,1.182450771331787,0.370392886,230.0,28.0,0.43797135,1.0,0.0,1.0
1082,8.0,28.0,1.0820249319076538,2.0732550621032715,0.370392886,262.0,55.0,0.76791894,0.0,1.0,4.0
1084,5.0,55.0,1.1899725198745728,1.6589419841766357,0.370392886,232.0,25.0,0.6144603,0.0,1.0,8.0
1087,2.0,52.0,1.374986171722412,1.81711745262146,0.370392886,233.0,53.0,0.67304736,0.0,0.0,10.0
1088,7.0,59.0,1.1707521677017212,0.9318583607673645,0.370392886,607.0,40.0,0.34515372,0.0,1.0,4.0
1089,5.0,42.0,1.1784298419952393,0.8664410710334778,0.370392886,235.0,26.0,0.3209236,1.0,1.0,7.0
1093,8.0,76.0,0.9336193203926086,0.7075984477996826,0.370392886,592.0,41.0,0.26208943,1.0,1.0,4.0
1094,4.0,47.0,0.960371732711792,0.542990505695343,0.370392886,384.0,15.0,0.20111983,0.0,1.0,6.0
1096,7.0,78.0,0.3743767738342285,0.5791763067245483,0.370392886,366.0,8.0,0.21452278,0.0,0.0,1.0
1100,5.0,76.0,0.9987674951553345,1.5480258464813232,0.370392886,42.0,48.0,0.5733778,0.0,0.0,5.0
1106,6.0,60.0,0.8666936159133911,0.669779360294342,0.370392886,100.0,80.0,0.2480815,1.0,1.0,6.0
1107,9.0,29.0,0.47394663095474243,1.0774532556533813,0.370392886,157.0,90.0,0.39908102,0.0,1.0,4.0
1112,8.0,65.0,0.8262370228767395,0.6385145783424377,0.370392886,114.0,86.0,0.23650126,1.0,1.0,6.0
1113,7.0,47.0,1.167173147201538,0.7696895599365234,0.370392886,164.0,88.0,0.28508753,0.0,1.0,4.0
1114,5.0,22.0,0.8153883814811707,1.8846999406814575,0.370392886,271.0,65.0,0.69807947,1.0,0.0,1.0
1115,4.0,65.0,0.8932074308395386,1.298494577407837,0.370392886,535.0,75.0,0.48095316,1.0,0.0,2.0
1117,4.0,41.0,1.8350311517715454,2.4250926971435547,0.370392886,244.0,21.0,0.8982371,0.0,1.0,8.0
1119,7.0,75.0,0.8770575523376465,1.1824150085449219,0.370392886,359.0,9.0,0.43795812,1.0,1.0,5.0
1122,0.0,77.0,0.934901773929596,1.5709443092346191,0.370392886,273.0,59.0,0.5818666,1.0,0.0,4.0
1123,0.0,85.0,0.6480055451393127,0.4432603716850281,0.370392886,238.0,56.0,0.16418049,0.0,1.0,3.0
